Block,Street,lat,lon
8500,JELLICOE ST,49.20671987810421,-123.04768955816454
3100,E 54TH AVE,49.22056695901205,-123.08561643591466
3500,W 27TH AVE,49.24716431798934,-123.12360598755744
4200,ASH ST,49.234556833243914,-123.11784027039413
2700,E 4TH AVE,49.26733684006582,-123.10177691347558
2200,SCOTIA ST,49.26808478818446,-123.09780059703978
400,E 16TH AVE,49.25626249883069,-123.06695746156976
3600,E 11TH AVE,49.26061466197664,-123.08822625059318
2800,NATAL ST,49.25948666193158,-123.03025691160657
500,COMMODORE RD,49.26804475515,-123.1150888199765
600,SALSBURY DRIVE,49.27485750593576,-123.06759809731922
1400,CLARK DRIVE,49.28202302348328,-123.0770833260843
1900,E 22ND AVE,49.250606525513945,-123.038916243761
1400,E 15TH AVE,49.2568325360398,-123.06761032987232
1400,E 59TH AVE,49.216273296806385,-123.07093496494976
1200,MAIN ST,49.264741967509515,-123.1009572308099
2800,CAMBIE ST,49.2492150960783,-123.11539090524424
1600,VINE ST,49.23984419596111,-123.15974756312896
3100,BALACLAVA ST,49.25874044131221,-123.17418700135971
2300,CAMBIE ST,49.2492150960783,-123.11539090524424
1300,E PENDER ST,49.2802225,-123.02352404999999
2700,NATAL ST,49.25948666193158,-123.03025691160657
5100,CAMBIE ST,49.2492150960783,-123.11539090524424
800,W 49TH AVE,49.22713793248659,-123.15341155736996
900,NICOLA ST,49.28568633466426,-123.13564419691893
3700,OAK ST,49.26495006006897,-123.12654574185166
300,INDUSTRIAL AVE,49.2687510042113,-123.09136793552487
1300,E 51ST AVE,49.22290135894346,-123.0389354363479
1500,PENDRELL ST,49.28534005,-123.13715499977219
4300,ALMA ST,49.272695695334235,-123.1855776664509
1400,E 2ND AVE,49.268471354173876,-123.01900681315158
200,HEATLEY AVE,49.28208361166738,-123.08949670571211
2000,E PENDER ST,49.2802225,-123.02352404999999
3200,E 47TH AVE,49.22756806264971,-123.05247207317724
2200,E 38TH AVE,49.23630409107293,-123.0998267654838
2200,LAKEWOOD DRIVE,49.27899418387797,-123.06176183561813
1600,W 12TH AVE,49.26106802909867,-123.15665680117485
6500,PRINCE EDWARD ST,49.22974799380274,-123.09735979307848
2300,E 7TH AVE,49.264326777945506,-123.08808173629431
3600,ASH ST,49.234556833243914,-123.11784027039413
3500,HULL ST,49.252107263042056,-123.06466126480362
3100,SOPHIA ST,49.230699287575305,-123.09946196289492
4100,YUKON ST,49.265012373996754,-123.11284932674448
100,E 48TH AVE,49.226267015725846,-123.06241843206102
5700,WILLOW ST,49.23517238349831,-123.12383362819509
1400,CYPRESS ST,49.27115653749774,-123.14784700331332
2600,LILLOOET ST,49.27533776610352,-123.0388956643526
1400,E 33RD AVE,49.24033435,-123.09238685
400,TEMPLETON DRIVE,49.25859697265916,-123.0601634914135
100,SALSBURY DRIVE,49.27485750593576,-123.06759809731922
1200,ODLUM DRIVE,49.27583007314245,-123.07586014855758
1600,VENABLES ST,49.27666530364468,-123.06553965847878
0,SEMLIN DRIVE,49.278738864866924,-123.06368558580117
3900,FLEMING ST,49.25536929265355,-123.07094366099771
1700,VENABLES ST,49.27666530364468,-123.06553965847878
1600,E 6TH AVE,49.26545458360071,-123.09793894839464
1300,W PENDER ST,49.2802225,-123.02352404999999
600,JACKSON AVE,49.27960252323244,-123.09351101957476
1500,SCOTIA ST,49.26808478818446,-123.09780059703978
200,TERMINAL AVE,49.27073458819933,-123.08729040398126
2800,ADANAC ST,49.27746850448555,-123.05330310201656
3200,E 22ND AVE,49.250606525513945,-123.038916243761
6900,ARLINGTON ST,49.23005105670424,-123.02782997366549
5400,WINDSOR ST,49.26290687922258,-123.08329920426632
5400,ABERDEEN ST,49.237650316786016,-123.02698586650212
4100,MARGUERITE ST,49.22440777490817,-123.14511075232197
6500,CLARENDON ST,49.24436771874512,-123.05285245226361
4900,MCGEER ST,49.23994213211229,-123.03287236490402
1700,FRANCES ST,49.279434856630814,-123.0737904824798
2100,VICTORIA DRIVE,49.2460053912135,-123.06508605765929
6900,VICTORIA DRIVE,49.2460053912135,-123.06508605765929
4500,FRASER ST,49.26197907672559,-123.08913300412429
2000,W 15TH AVE,49.257730642146186,-123.11010823265529
3100,MAPLE ST,49.2628550469776,-123.15056822932132
800,E KING EDWARD AVE,49.24853956064168,-123.08414099818646
2800,EAST KENT AVE N,49.20934943755498,-123.07738934857956
2700,EAST KENT AVE S,49.20918720873869,-123.07334359682035
900,LILLOOET ST,49.27533776610352,-123.0388956643526
900,W 22ND AVE,49.25266139313618,-123.15720660091159
1200,W 15TH AVE,49.2576775,-123.13164184900256
3200,GLEN DRIVE,49.278995991641985,-123.08134034625425
1100,E 13TH AVE,49.258734860130964,-123.07954455460225
5200,PRINCE ALBERT ST,49.212924011360265,-123.08815105623131
5800,CREE ST,49.23207933614808,-123.10005738871764
500,E 26TH AVE,49.247629202668115,-123.06391492001853
1400,TED NORTHE LANE,49.287015417628155,-123.13391319883787
1000,HENSHAW LANE,49.29039418221794,-123.14128684059123
300,RAYMUR AVE,49.277098086044454,-123.08258643871731
2200,E 3RD AVE,49.26825564291384,-123.10272375540484
8700,SW MARINE DRIVE,49.207243764489434,-123.12418479819577
2400,HEMLOCK ST,49.264674352316796,-123.13607219335802
2000,W 12TH AVE,49.26106802909867,-123.15665680117485
1400,E BROADWAY,49.262535856467814,-123.08996222928953
2000,MAPLE ST,49.2628550469776,-123.15056822932132
2700,PINE ST,49.26931152312224,-123.1431914430584
1600,W 13TH AVE,49.260974766827346,-123.2006672182947
1800,WHYTE AVE,49.27539364205101,-123.15098642529956
1300,E 8TH AVE,49.26340290713782,-123.08615921498024
3500,W 41ST AVE,49.234607,-123.1821906
2400,MACDONALD ST,49.27127822009398,-123.16821201510902
6000,TISDALL ST,49.22267027369213,-123.1207582217214
6500,BOUNDARY RD,49.20664864201525,-123.02334473319803
6800,KNIGHT ST,49.254702312434496,-123.075899184709
1600,E 62ND AVE,49.213714384469995,-123.07058696565451
5600,WESSEX ST,49.23263641864501,-123.0345833694171
5800,DUMFRIES ST,49.2554188623991,-123.07287419511081
5700,NANAIMO ST,49.278484965548074,-123.05658138859958
5600,ONTARIO ST,49.24747198861629,-123.10505632911918
200,W 64TH AVE,49.21328707759695,-123.149469435529
600,E 65TH AVE,49.21169158806903,-123.09912695887115
8500,ASH ST,49.234556833243914,-123.11784027039413
900,KINGSWAY,49.241372639934724,-123.05686279086896
3600,E 4TH AVE,49.26733684006582,-123.10177691347558
400,RAYMUR AVE,49.277098086044454,-123.08258643871731
4000,W 21ST AVE,49.252441918116425,-123.11775320422178
1700,W 14TH AVE,49.25867062193298,-123.12341669858058
1300,E 20TH AVE,49.2525707807991,-123.07417675463365
8400,SHAUGHNESSY ST,49.21183978978081,-123.12876973011937
2000,HARO ST,49.28794214986822,-123.13212207846966
1900,YORK AVE,49.2716381118561,-123.1516271486822
1000,W GEORGIA ST,49.2784661,-123.0235409
5500,ORMIDALE ST,49.23071049302921,-123.0250712452849
3600,VANNESS AVE,49.24946702682313,-123.05912689558787
1400,SALSBURY DRIVE,49.27485750593576,-123.06759809731922
1300,EIHU LANE,49.285004514390224,-123.1243629441943
1000,EIHU LANE,49.285004514390224,-123.1243629441943
200,E 33RD AVE,49.24033435,-123.09238685
2300,BONNYVALE AVE,49.21710307178334,-123.05946197360134
1500,WILLIAM ST,49.27402798262585,-123.07588470098692
2700,MAIN ST,49.264741967509515,-123.1009572308099
3500,MAIN ST,49.264741967509515,-123.1009572308099
100,E 10TH AVE,49.26158087156491,-123.09514400292088
3000,SOPHIA ST,49.230699287575305,-123.09946196289492
2400,W 1ST AVE,49.27115066311537,-123.14084618378423
2200,COLUMBIA ST,49.26324444369478,-123.10946385027341
1100,W 10TH AVE,49.26298122342149,-123.16007935506033
700,PAT QUINN WAY,49.277887300125755,-123.10765430725313
3500,E 22ND AVE,49.250606525513945,-123.038916243761
1800,ONTARIO ST,49.24747198861629,-123.10505632911918
3000,QUEBEC ST,49.271086992086865,-123.10239064507557
1700,E 14TH AVE,49.257804432505125,-123.07661155447381
1400,WOODLAND DRIVE,49.25616149370262,-123.07430357621334
1900,KITCHENER ST,49.272292886456704,-123.04681104341932
2000,PARKER ST,49.27566567381834,-123.05722840702906
2300,OXFORD ST,49.28569113094467,-123.05030859511488
2600,MCGILL ST,49.288532078065025,-123.03847834659585
1000,RUPERT ST,49.269763649124016,-123.03356069854786
2300,E 17TH AVE,49.25540039327931,-123.08172342164268
3000,COPLEY ST,49.2507683029464,-123.05786950422011
2600,E 19TH AVE,49.25318969577162,-123.04570269440835
1900,W BROADWAY,49.2635663,-123.1484147
8100,MANITOBA ST,49.26699403571597,-123.10667013142847
8300,CHESTER ST,49.231715907876804,-123.08921971318185
2100,MCLEAN DRIVE,49.27584241126285,-123.07444871076514
3500,CROWLEY DRIVE,49.23721983562402,-123.0320245956084
2800,W 19TH AVE,49.25422770318468,-123.11607896297912
6900,CAMBIE ST,49.2492150960783,-123.11539090524424
0,W 20TH AVE,49.2546892640869,-123.18756575484858
7800,KNIGHT ST,49.254702312434496,-123.075899184709
5400,DUNBAR ST,49.26602421497274,-123.18373133802886
2700,MAPLE ST,49.2628550469776,-123.15056822932132
1300,SW MARINE DRIVE,49.207243764489434,-123.12418479819577
900,VICTORIA DRIVE,49.2460053912135,-123.06508605765929
500,W 13TH AVE,49.260974766827346,-123.2006672182947
5500,CAMBIE ST,49.2492150960783,-123.11539090524424
6600,FRASER ST,49.26197907672559,-123.08913300412429
100,E WOODSTOCK AVE,49.23355111234211,-123.09837650878674
2100,W 43RD AVE,49.23280413347681,-123.17446699979811
200,W 26TH AVE,49.2480867009898,-123.12358009918596
200,DUNSMUIR ST,49.28281542265042,-123.11520663229886
1700,YEW ST,49.25062300600435,-123.1558043313721
2100,OXFORD ST,49.28569113094467,-123.05030859511488
1400,RUPERT ST,49.269763649124016,-123.03356069854786
1600,EAST KENT AVE S,49.20918720873869,-123.07334359682035
100,E 16TH AVE,49.25626249883069,-123.06695746156976
0,W 69TH AVE,49.20945215748879,-123.10760549981863
2100,PRINCE EDWARD ST,49.22974799380274,-123.09735979307848
1400,E 4TH AVE,49.26733684006582,-123.10177691347558
2200,WILLOW ST,49.23517238349831,-123.12383362819509
2700,ARBUTUS ST,49.26460696437234,-123.15291600265175
2300,LAUREL ST,49.24989484740089,-123.12469369334647
3000,E BROADWAY,49.262535856467814,-123.08996222928953
5400,YEW ST,49.25062300600435,-123.1558043313721
2600,ALMA ST,49.272695695334235,-123.1855776664509
2300,W 3RD AVE,49.26885462785312,-123.13918976627207
1800,E 2ND AVE,49.26641599470857,-123.09596267722159
6000,CROWN ST,49.2580575,-123.19355999999999
4100,ARBUTUS ST,49.26460696437234,-123.15291600265175
2400,E 22ND AVE,49.250606525513945,-123.038916243761
5300,YEW ST,49.25062300600435,-123.1558043313721
1600,PENDRELL ST,49.28943044828831,-123.14302415129735
6600,BALSAM ST,49.2661034239486,-123.15996904634517
1700,MACDONALD ST,49.27127822009398,-123.16821201510902
1200,JEPSON-YOUNG LANE,49.283880726855514,-123.13336763911242
2100,BURRARD ST,49.28347620299196,-123.12253533515829
2200,VINE ST,49.2663474,-123.1573966
1500,CAROLINA ST,49.26528011809774,-123.09102024702057
3400,LAUREL ST,49.24989484740089,-123.12469369334647
5900,EAST BLVD,49.23665943364037,-123.1549507860067
1900,W 7TH AVE,49.264726471922174,-123.10786395058216
1500,VICTORIA DRIVE,49.2460053912135,-123.06508605765929
6300,ELLIOTT ST,49.20863664568674,-123.05609826847498
1000,ODLUM DRIVE,49.27583007314245,-123.07586014855758
2700,SOPHIA ST,49.230699287575305,-123.09946196289492
2500,HEATHER ST,49.248436249067716,-123.1204107274682
5400,BRUCE ST,49.22644651641517,-123.06988268223473
5500,ABERDEEN ST,49.237650316786016,-123.02698586650212
2300,BALACLAVA ST,49.25874044131221,-123.17418700135971
1700,PANTAGES LANE,49.28279166561123,-123.13601513487708
1100,EIHU LANE,49.285004514390224,-123.1243629441943
1200,TED NORTHE LANE,49.287015417628155,-123.13391319883787
200,E HASTINGS ST,49.281125450000005,-123.0235139
200,W 4TH AVE,49.268372708414766,-123.16802979988441
8600,YUKON ST,49.265012373996754,-123.11284932674448
3500,E 11TH AVE,49.26061466197664,-123.08822625059318
2900,BIRCH ST,49.266700814991346,-123.13322355075118
3500,VANNESS AVE,49.24946702682313,-123.05912689558787
900,W 26TH AVE,49.2480867009898,-123.12358009918596
100,TERMINAL AVE,49.27073458819933,-123.08729040398126
500,POWELL ST,49.28405378163237,-123.06927969687074
700,POWELL ST,49.28405378163237,-123.06927969687074
2700,GUELPH ST,49.26528017522921,-123.09488916689388
2300,ETON ST,49.287522140847535,-123.05923182574328
3500,W 5TH AVE,49.26653047663682,-123.10709823256131
2100,W 7TH AVE,49.264726471922174,-123.10786395058216
700,E 19TH AVE,49.25318969577162,-123.04570269440835
2700,COMMERCIAL DRIVE,49.25649399485546,-123.06985350204602
2200,TRUTCH ST,49.265902007961024,-123.17585447272221
1000,ALEXANDER ST,49.284078819708526,-123.09828543289301
8800,HUDSON ST,49.22282532277979,-123.13522534652327
8500,CARTIER ST,49.224954804691414,-123.13753440183334
2100,W 44TH AVE,49.23058167784656,-123.11194900261057
5800,YEW ST,49.25062300600435,-123.1558043313721
3600,MAIN ST,49.264741967509515,-123.1009572308099
2200,EDDINGTON DRIVE,49.24696276088483,-123.15595304003196
3800,HEATHER ST,49.248436249067716,-123.1204107274682
2000,W 29TH AVE,49.24611588946404,-123.1694992041718
2400,W 43RD AVE,49.23280413347681,-123.17446699979811
1500,NELSON ST,49.28663422573088,-123.13439612729385
2200,W 40TH AVE,49.23469109477009,-123.10818478670687
2700,E 12TH AVE,49.25951755762233,-123.06402647371863
100,N TEMPLETON DRIVE,49.25859697265916,-123.0601634914135
2800,BENTALL ST,49.25933333805233,-123.03201131642581
2800,KASLO ST,49.246413081290015,-123.04710411476991
1100,MCLEAN DRIVE,49.27584241126285,-123.07444871076514
2300,SEMLIN DRIVE,49.278738864866924,-123.06368558580117
7700,KERR ST,49.23258317084075,-123.04024086468313
1200,ADANAC ST,49.27746850448555,-123.05330310201656
3400,YUKON ST,49.265012373996754,-123.11284932674448
1900,BLENHEIM ST,49.26380214201185,-123.17787799072661
8500,CARTIER PLACE,49.20927727336146,-123.13705444780622
500,W 29TH AVE,49.24611588946404,-123.1694992041718
2300,ALDER ST,49.259951199730736,-123.13150509283193
2300,TRAFALGAR ST,49.249591450185505,-123.16534468097971
7700,OSLER ST,49.21470069521733,-123.13142811044982
2300,OAK ST,49.26495006006897,-123.12654574185166
2900,ARBUTUS ST,49.26460696437234,-123.15291600265175
1600,W 40TH AVE,49.23469109477009,-123.10818478670687
2500,PINE ST,49.26931152312224,-123.1431914430584
400,W CORDOVA ST,49.28775548425263,-123.1166327266634
200,N GARDEN DRIVE,49.25748097494034,-123.05824987898282
1500,RUPERT ST,49.269763649124016,-123.03356069854786
1900,E 6TH AVE,49.26545458360071,-123.09793894839464
2600,PRINCE EDWARD ST,49.22974799380274,-123.09735979307848
2300,E 34TH AVE,49.2389395884453,-123.06414067019008
1300,STOVOLD LANE,49.28483576080266,-123.12842043127576
1500,HENSHAW LANE,49.29039418221794,-123.14128684059123
4200,DUMFRIES ST,49.2554188623991,-123.07287419511081
3300,W 11TH AVE,49.26278126382685,-123.20060620052341
2300,W 45TH AVE,49.23098364667928,-123.16883587026294
2300,WATERLOO ST,49.265760667015314,-123.17980962104767
1000,E 61ST AVE,49.21489517799297,-123.09320887586958
4000,CAMBIE ST,49.2492150960783,-123.11539090524424
1000,W 7TH AVE,49.264726471922174,-123.10786395058216
7500,ROSS ST,49.23835599382899,-123.08243256151387
1500,E 34TH AVE,49.2389395884453,-123.06414067019008
3300,NEW BRIGHTON RD,49.2890305506115,-123.03811487280372
1200,ARBUTUS ST,49.26460696437234,-123.15291600265175
3000,ONTARIO ST,49.24747198861629,-123.10505632911918
4600,DUMFRIES ST,49.2554188623991,-123.07287419511081
3500,W 3RD AVE,49.26885462785312,-123.13918976627207
1900,HIGHBURY ST,49.270455650428815,-123.18757916237124
2200,WATERLOO ST,49.265760667015314,-123.17980962104767
5800,CROWE ST,49.26868485167479,-123.11199026445742
1100,VERNON DRIVE,49.280369482785666,-123.07910136652104
200,N KAMLOOPS ST,49.28052861989227,-123.05459685966478
6000,ARLINGTON ST,49.23005105670424,-123.02782997366549
5400,VICTORIA DRIVE,49.2460053912135,-123.06508605765929
3100,W 8TH AVE,49.26445433343878,-123.1349402207505
1800,HIGHBURY ST,49.270455650428815,-123.18757916237124
3600,W 1ST AVE,49.27115066311537,-123.14084618378423
3600,W 2ND AVE,49.26968297868206,-123.13941241733518
3000,GRAVELEY ST,49.27052002648547,-123.0705910454805
2100,E 48TH AVE,49.226267015725846,-123.06241843206102
5700,KERR ST,49.23258317084075,-123.04024086468313
2000,EAST KENT AVE S,49.20918720873869,-123.07334359682035
2100,HARRISON DRIVE,49.21090513353327,-123.06766411914948
1700,E 63RD AVE,49.2132204839102,-123.09449239792406
700,E 57TH AVE,49.21805828105675,-123.0715921609521
2700,WOODLAND DRIVE,49.25616149370262,-123.07430357621334
0,KASLO ST,49.246413081290015,-123.04710411476991
1200,E 61ST AVE,49.21489517799297,-123.09320887586958
2700,E 49TH AVE,49.2250469273952,-123.05927604991112
100,KASLO ST,49.246413081290015,-123.04710411476991
1400,E 17TH AVE,49.25540039327931,-123.08172342164268
2000,GRANT ST,49.27148204398399,-123.07544380736825
1000,CARDERO ST,49.287686122343814,-123.13497242450978
1300,JUNG LANE,49.2803968860505,-123.13658940314828
1800,GREER AVE,49.27350980546414,-123.14704250071341
1000,PANTAGES LANE,49.28279166561123,-123.13601513487708
2000,BLENHEIM ST,49.26380214201185,-123.17787799072661
3000,E 49TH AVE,49.2250469273952,-123.05927604991112
5000,SLOCAN ST,49.265755236429555,-123.0495334
1500,LILLOOET ST,49.27533776610352,-123.0388956643526
1400,E 27TH AVE,49.246753743667234,-123.06394239970822
800,LILLOOET ST,49.27533776610352,-123.0388956643526
0,N KASLO ST,49.246413081290015,-123.04710411476991
2200,E PENDER ST,49.2802225,-123.02352404999999
0,EXPO BLVD,49.27639029788111,-123.11399663984523
2200,OXFORD ST,49.28569113094467,-123.05030859511488
2200,BALSAM ST,49.2661034239486,-123.15996904634517
4200,PERRY ST,49.24600817153986,-123.07136919648103
1500,E 26TH AVE,49.247629202668115,-123.06391492001853
2800,W 6TH AVE,49.266263496690875,-123.14330665670455
2600,W 7TH AVE,49.264726471922174,-123.10786395058216
2500,W 5TH AVE,49.26653047663682,-123.10709823256131
3200,TUPPER ST,49.25284784586101,-123.11605897711374
5700,MCKINNON ST,49.2337916,-123.03897395
2400,W 5TH AVE,49.26653047663682,-123.10709823256131
2400,W 7TH AVE,49.264726471922174,-123.10786395058216
2200,LARCH ST,49.27048938360201,-123.16217457246356
1800,W 10TH AVE,49.26298122342149,-123.16007935506033
4600,DRUMMOND DRIVE,49.27377389088813,-123.22146637627904
2400,W 8TH AVE,49.26445433343878,-123.1349402207505
2100,BALSAM ST,49.2661034239486,-123.15996904634517
1900,CYPRESS ST,49.2688144,-123.147709
200,W KING EDWARD AVE,49.24989990181952,-123.17188339933575
8100,NUNAVUT LANE,49.211430395684054,-123.11623213549471
3200,E 23RD AVE,49.25023043665837,-123.09767896981026
3200,E 21ST AVE,49.25206438856452,-123.09978365261871
700,E 17TH AVE,49.25540039327931,-123.08172342164268
2900,TRINITY ST,49.28932494570334,-123.05790398111628
6500,FRASER ST,49.26197907672559,-123.08913300412429
2500,E 15TH AVE,49.2568325360398,-123.06761032987232
4000,PRINCE ALBERT ST,49.212924011360265,-123.08815105623131
1200,E PENDER ST,49.2802225,-123.02352404999999
7900,ARGYLE ST,49.23807314539866,-123.07135164641092
4900,COMMERCIAL ST,49.23924248675055,-123.06854388484463
0,E 16TH AVE,49.25626249883069,-123.06695746156976
2100,SKEENA ST,49.2745255565842,-123.02840066858404
500,W CORDOVA ST,49.28775548425263,-123.1166327266634
1700,W 59TH AVE,49.216992636911456,-123.121264903449
600,KINGSWAY,49.241372639934724,-123.05686279086896
500,MCLEAN DRIVE,49.27584241126285,-123.07444871076514
1800,LARCH ST,49.27048938360201,-123.16217457246356
2100,KAMLOOPS ST,49.28052861989227,-123.05459685966478
1600,WOODLAND DRIVE,49.25616149370262,-123.07430357621334
1100,JEPSON-YOUNG LANE,49.283880726855514,-123.13336763911242
1600,BEACH AVE,49.284002799999996,-123.14207853023257
300,ALEXANDER ST,49.28386845,-123.09753392739333
2600,W 3RD AVE,49.26885462785312,-123.13918976627207
200,E 21ST AVE,49.25206438856452,-123.09978365261871
300,W 1ST AVE,49.27115066311537,-123.14084618378423
1300,THURLOW ST,49.284435007954905,-123.12510257255244
900,E 64TH AVE,49.2119322077673,-123.06905701336096
500,E 16TH AVE,49.25626249883069,-123.06695746156976
1100,W 67TH AVE,49.21066842867243,-123.12612979887705
500,W 57TH AVE,49.21829265,-123.11773071269863
1100,SITKA SQUARE,49.2668159,-123.1288726543
2400,W 15TH AVE,49.257730642146186,-123.11010823265529
3400,PUGET DRIVE,49.249658350965724,-123.17020086177416
3100,CROWN ST,49.2580575,-123.19355999999999
2700,SASAMAT ST,49.26468864865465,-123.20908933004453
4300,W 3RD AVE,49.26885462785312,-123.13918976627207
3000,W 4TH AVE,49.268372708414766,-123.16802979988441
0,PACIFIC BLVD,49.273492251728335,-123.12367410015517
900,E 54TH AVE,49.22056695901205,-123.08561643591466
7700,JASPER CRESCENT,49.21506852248316,-123.07014855569972
700,SE MARINE DRIVE,49.21101899615082,-123.0791664987635
4500,PICTON ST,49.243357537272615,-123.04022969199366
700,HAWKS AVE,49.27788632529206,-123.0872870958922
3300,ROSEMONT DRIVE,49.21652851401071,-123.04531604011207
2400,CASSIAR ST,49.248843816651444,-123.03108852897213
1200,FOUNTAIN WAY CT,49.267668031065384,-123.13531661415333
3100,E 50TH AVE,49.224537804041546,-123.09227203069273
3800,KNIGHT ST,49.254702312434496,-123.075899184709
6600,MCKINNON ST,49.2337916,-123.03897395
600,EVANS AVE,49.27178333704902,-123.08721541998656
2500,PENTICTON ST,49.27930547359348,-123.05196823517933
4000,KNIGHT ST,49.254702312434496,-123.075899184709
3800,RUPERT ST,49.269763649124016,-123.03356069854786
4200,YUKON ST,49.265012373996754,-123.11284932674448
600,W GEORGIA ST,49.2784661,-123.0235409
800,E 18TH AVE,49.254373010058615,-123.07397280692177
3300,PRINCE ALBERT ST,49.212924011360265,-123.08815105623131
4000,GLEN DRIVE,49.278995991641985,-123.08134034625425
900,E 38TH AVE,49.23630409107293,-123.0998267654838
800,CAMPBELL AVE,49.27830915104351,-123.08491650108232
2600,W 36TH AVE,49.23953773703653,-123.18776087125211
600,E 26TH AVE,49.247629202668115,-123.06391492001853
5500,EARLES ST,49.23734796451669,-123.04885686011947
4300,JAMES ST,49.24511540698387,-123.1038757681812
5600,ASH ST,49.234556833243914,-123.11784027039413
6400,KERR ST,49.23258317084075,-123.04024086468313
3200,E 53RD AVE,49.221797459285646,-123.0925389202363
1900,E 34TH AVE,49.2389395884453,-123.06414067019008
3500,ANZIO DRIVE,49.25231778290763,-123.03079038056892
3400,NORMANDY DRIVE,49.2524202980907,-123.02864933317584
3500,W 36TH AVE,49.23953773703653,-123.18776087125211
8800,SELKIRK ST,49.20710606279102,-123.13334566296957
1500,W 12TH AVE,49.26106802909867,-123.15665680117485
2600,E HASTINGS ST,49.28119992097435,-123.07183544904808
3200,E 27TH AVE,49.246753743667234,-123.06394239970822
3000,E 56TH AVE,49.21919219772909,-123.09460653226955
6200,WINDSOR ST,49.26290687922258,-123.08329920426632
1600,E 21ST AVE,49.25206438856452,-123.09978365261871
6400,MAIN ST,49.264741967509515,-123.1009572308099
1900,E 15TH AVE,49.2568325360398,-123.06761032987232
5000,CONNAUGHT DRIVE,49.24078627730938,-123.1423794012757
1200,W 59TH AVE,49.216992636911456,-123.121264903449
7600,NANAIMO ST,49.278484965548074,-123.05658138859958
1000,HAWKS AVE,49.27788632529206,-123.0872870958922
3400,TUPPER ST,49.25284784586101,-123.11605897711374
3800,CAMBIE ST,49.2492150960783,-123.11539090524424
400,W 21ST AVE,49.252441918116425,-123.11775320422178
300,E BROADWAY,49.262535856467814,-123.08996222928953
100,W 10TH AVE,49.26298122342149,-123.16007935506033
1800,E 4TH AVE,49.26733684006582,-123.10177691347558
1500,E BROADWAY,49.262535856467814,-123.08996222928953
500,VERNON DRIVE,49.280369482785666,-123.07910136652104
400,LILLOOET ST,49.27533776610352,-123.0388956643526
300,SEMLIN DRIVE,49.278738864866924,-123.06368558580117
2300,CLARK DRIVE,49.28202302348328,-123.0770833260843
1300,COTTON DRIVE,49.274645205590446,-123.07155586556495
1900,COLUMBIA ST,49.26324444369478,-123.10946385027341
2400,PRINCE ALBERT ST,49.212924011360265,-123.08815105623131
2400,CAROLINA ST,49.26528011809774,-123.09102024702057
2800,TRIMBLE ST,49.26466468174122,-123.2060496362257
1700,WALLACE ST,49.26037759984131,-123.1909952552061
1100,UNION ST,49.277401843691074,-123.08494373016588
400,WOODLAND DRIVE,49.25616149370262,-123.07430357621334
1800,E PENDER ST,49.280263136498185,-123.06797654648987
1300,NAPIER ST,49.274978787421794,-123.05172873714271
2000,FRANKLIN ST,49.28230491145681,-123.08022185053078
200,LAKEWOOD ST,49.25183100083921,-123.0612608946437
1800,BALACLAVA ST,49.25874044131221,-123.17418700135971
3500,W 8TH AVE,49.26445433343878,-123.1349402207505
0,W 28TH AVE,49.247115907458166,-123.18197003463287
1200,HENSHAW LANE,49.29039418221794,-123.14128684059123
1300,JEPSON-YOUNG LANE,49.283880726855514,-123.13336763911242
0,W 22ND AVE,49.25266139313618,-123.15720660091159
400,E 15TH AVE,49.2568325360398,-123.06761032987232
1100,E 33RD AVE,49.24033435,-123.09238685
4200,LAUREL ST,49.24989484740089,-123.12469369334647
600,W 41ST AVE,49.2334763157178,-123.11285640861217
4000,OSLER ST,49.21470069521733,-123.13142811044982
5900,WEST BLVD,49.218698991871406,-123.1500179489041
3400,CAMBRIDGE ST,49.28673220778506,-123.05020259973551
3600,CAMBRIDGE ST,49.28673220778506,-123.05020259973551
3600,VICTORIA DRIVE,49.2460053912135,-123.06508605765929
2700,E 23RD AVE,49.25023043665837,-123.09767896981026
3500,EAST KENT AVE N,49.20934943755498,-123.07738934857956
100,E 47TH AVE,49.22756806264971,-123.05247207317724
4500,ST CATHERINES ST,49.25049505885742,-123.08576061072654
8900,OAK ST,49.26495006006897,-123.12654574185166
6000,EAST BLVD,49.23665943364037,-123.1549507860067
8700,MONTCALM ST,49.212888195651786,-123.13559775940527
1800,PARKER ST,49.27566567381834,-123.05722840702906
5600,WINDSOR ST,49.26290687922258,-123.08329920426632
100,E 61ST AVE,49.21489517799297,-123.09320887586958
5500,FRASER ST,49.26197907672559,-123.08913300412429
5800,TYNE ST,49.22238349386923,-123.03233289031412
5100,OAK ST,49.26495006006897,-123.12654574185166
1000,W 74TH AVE,49.203724265684095,-123.13116344409737
4000,W 14TH AVE,49.25867062193298,-123.12341669858058
6300,EAST BLVD,49.23665943364037,-123.1549507860067
300,W 64TH AVE,49.21328707759695,-123.149469435529
3500,W 17TH AVE,49.256125380240704,-123.1211843810125
1900,W 13TH AVE,49.260974766827346,-123.2006672182947
1000,W 12TH AVE,49.26106802909867,-123.15665680117485
100,E 33RD AVE,49.24033435,-123.09238685
500,GREAT NORTHERN WAY,49.26588797964204,-123.08492173178699
400,W 39TH AVE,49.235554926683946,-123.12044643681361
1200,E BROADWAY,49.262535856467814,-123.08996222928953
2800,GUELPH ST,49.26528017522921,-123.09488916689388
5700,ALBERTA ST,49.22466096360293,-123.1130356940569
